#Quants punts vols?
706      3.121813      -0.019780
707      3.123055      -0.018537
708      3.124294      -0.017299
709      3.119887      -0.021705
710      3.115493      -0.026100
711      3.116737      -0.024856
712      3.112360      -0.029233
713      3.113604      -0.027988
714      3.109244      -0.032349
715      3.104895      -0.036698
716      3.106145      -0.035447
717      3.107392      -0.034201
718      3.108635      -0.032958
719      3.104312      -0.037281
720      3.105556      -0.036037
721      3.106796      -0.034797
722      3.108033      -0.033559
723      3.109267      -0.032326
724      3.110497      -0.031095
725      3.111724      -0.029869
726      3.107438      -0.034155
727      3.108666      -0.032927
728      3.109890      -0.031703
729      3.111111      -0.030482
730      3.106849      -0.034743
731      3.108071      -0.033522
732      3.109290      -0.032303
733      3.110505      -0.031088
734      3.106267      -0.035326
735      3.107483      -0.034110
736      3.108696      -0.032897
737      3.109905      -0.031688
738      3.105691      -0.035902
739      3.106901      -0.034691
740      3.108108      -0.033485
741      3.109312      -0.032281
742      3.105121      -0.036471
743      3.106326      -0.035267
744      3.102151      -0.039442
745      3.103356      -0.038237
746      3.104558      -0.037035
747      3.105756      -0.035836
748      3.101604      -0.039988
749      3.102804      -0.038789
750      3.104000      -0.037593
751      3.099867      -0.041726
752      3.101064      -0.040529
753      3.102258      -0.039335
754      3.103448      -0.038144
755      3.099338      -0.042255
756      3.100529      -0.041064
757      3.101717      -0.039875
758      3.102902      -0.038690
759      3.098814      -0.042778
760      3.100000      -0.041593
761      3.095926      -0.045666
762      3.097113      -0.044480
763      3.098296      -0.043296
764      3.099476      -0.042116
765      3.100654      -0.040939
766      3.101828      -0.039765
767      3.102999      -0.038594
768      3.104167      -0.037426
769      3.105332      -0.036261
770      3.106494      -0.035099
771      3.107652      -0.033940
772      3.108808      -0.032784
773      3.109961      -0.031631
774      3.105943      -0.035650
775      3.107097      -0.034496
776      3.108247      -0.033345
777      3.109395      -0.032198
778      3.110540      -0.031053
779      3.106547      -0.035046
780      3.107692      -0.033900
781      3.103713      -0.037879
782      3.104859      -0.036733
783      3.106003      -0.035590
784      3.107143      -0.034450
785      3.108280      -0.033312
786      3.109415      -0.032178
787      3.105464      -0.036129
788      3.101523      -0.040070
789      3.102662      -0.038931
790      3.103797      -0.037795
791      3.104930      -0.036662
792      3.106061      -0.035532
793      3.107188      -0.034405
794      3.108312      -0.033280
795      3.109434      -0.032159
796      3.110553      -0.031040
797      3.111669      -0.029924
798      3.112782      -0.028811
799      3.113892      -0.027700
800      3.115000      -0.026593
801      3.116105      -0.025488
802      3.117207      -0.024386
803      3.118306      -0.023286
804      3.119403      -0.022190
805      3.115528      -0.026065
806      3.116625      -0.024967
807      3.117720      -0.023873
808      3.118812      -0.022781
809      3.114957      -0.026636
810      3.111111      -0.030482
811      3.112207      -0.029386
812      3.113300      -0.028292
813      3.114391      -0.027202
814      3.115479      -0.026114
815      3.116564      -0.025028
816      3.117647      -0.023946
817      3.118727      -0.022866
818      3.114914      -0.026678
819      3.115995      -0.025598
820      3.112195      -0.029398
821      3.113276      -0.028316
822      3.114355      -0.027237
823      3.110571      -0.031022
824      3.111650      -0.029942
825      3.107879      -0.033714
826      3.108959      -0.032634
827      3.110036      -0.031556
828      3.106280      -0.035312
829      3.107358      -0.034234
830      3.108434      -0.033159
831      3.104693      -0.036900
832      3.105769      -0.035823
833      3.106843      -0.034750
834      3.107914      -0.033679
835      3.104192      -0.037401
836      3.105263      -0.036329
837      3.106332      -0.035261
838      3.107399      -0.034194
839      3.108462      -0.033130
840      3.109524      -0.032069
841      3.110583      -0.031010
842      3.111639      -0.029954
843      3.107948      -0.033645
844      3.109005      -0.032588
845      3.110059      -0.031533
846      3.111111      -0.030482
847      3.112161      -0.029432
848      3.113208      -0.028385
849      3.109541      -0.032052
850      3.110588      -0.031004
851      3.111633      -0.029959
852      3.112676      -0.028917
853      3.109027      -0.032566
854      3.110070      -0.031522
855      3.106433      -0.035160
856      3.102804      -0.038789
857      3.103851      -0.037742
858      3.104895      -0.036698
859      3.105937      -0.035656
860      3.106977      -0.034616
861      3.108014      -0.033579
862      3.109049      -0.032544
863      3.105446      -0.036147
864      3.106481      -0.035111
865      3.107514      -0.034078
866      3.108545      -0.033048
867      3.109573      -0.032019
868      3.110599      -0.030994
869      3.107020      -0.034573
870      3.108046      -0.033547
871      3.104478      -0.037115
872      3.105505      -0.036088
873      3.106529      -0.035063
874      3.107551      -0.034041
875      3.108571      -0.033021
876      3.109589      -0.032004
877      3.106043      -0.035549
878      3.107062      -0.034531
879      3.108077      -0.033515
880      3.109091      -0.032502
881      3.110102      -0.031490
882      3.111111      -0.030482
883      3.112118      -0.029475
884      3.113122      -0.028470
885      3.114124      -0.027468
886      3.115124      -0.026469
887      3.116122      -0.025471
888      3.112613      -0.028980
889      3.113611      -0.027982
890      3.114607      -0.026986
891      3.115600      -0.025992
892      3.112108      -0.029485
893      3.113102      -0.028491
894      3.114094      -0.027499
895      3.115084      -0.026509
896      3.116071      -0.025521
897      3.117057      -0.024536
898      3.118040      -0.023553
899      3.119021      -0.022572
900      3.120000      -0.021593
901      3.116537      -0.025055
902      3.117517      -0.024076
903      3.118494      -0.023099
904      3.115044      -0.026548
905      3.111602      -0.029990
906      3.112583      -0.029010
907      3.113561      -0.028031
908      3.114537      -0.027055
909      3.115512      -0.026081
910      3.116484      -0.025109
911      3.113063      -0.028530
912      3.114035      -0.027558
913      3.115005      -0.026587
914      3.115974      -0.025619
915      3.116940      -0.024653
916      3.117904      -0.023689
917      3.118866      -0.022727
918      3.119826      -0.021767
919      3.120783      -0.020809
920      3.121739      -0.019854
921      3.122693      -0.018900
922      3.123644      -0.017948
923      3.124594      -0.016999
924      3.125541      -0.016052
925      3.126486      -0.015106
926      3.127430      -0.014163
927      3.128371      -0.013222
928      3.129310      -0.012282
929      3.130248      -0.011345
930      3.126882      -0.014711
931      3.127820      -0.013773
932      3.128755      -0.012837
933      3.125402      -0.016191
934      3.122056      -0.019537
935      3.122995      -0.018598
936      3.123932      -0.017661
937      3.120598      -0.020995
938      3.121535      -0.020057
939      3.118211      -0.023382
940      3.119149      -0.022444
941      3.120085      -0.021508
942      3.121019      -0.020574
943      3.121951      -0.019641
944      3.118644      -0.022949
945      3.119577      -0.022016
946      3.120507      -0.021085
947      3.121436      -0.020157
948      3.118143      -0.023449
949      3.119073      -0.022520
950      3.120000      -0.021593
951      3.120925      -0.020667
952      3.121849      -0.019744
953      3.122770      -0.018822
954      3.123690      -0.017903
955      3.124607      -0.016985
956      3.125523      -0.016070
957      3.126437      -0.015156
958      3.127349      -0.014244
959      3.124088      -0.017505
960      3.125000      -0.016593
961      3.125911      -0.015682
962      3.126819      -0.014774
963      3.127726      -0.013867
964      3.128631      -0.012962
965      3.125389      -0.016204
966      3.126294      -0.015299
967      3.123061      -0.018532
968      3.119835      -0.021758
969      3.116615      -0.024978
970      3.117526      -0.024067
971      3.114315      -0.027278
972      3.115226      -0.026366
973      3.116136      -0.025457
974      3.117043      -0.024550
975      3.117949      -0.023644
976      3.118852      -0.022740
977      3.119754      -0.021838
978      3.116564      -0.025028
979      3.117467      -0.024126
980      3.114286      -0.027307
981      3.111111      -0.030482
982      3.112016      -0.029576
983      3.112920      -0.028673
984      3.109756      -0.031837
985      3.110660      -0.030933
986      3.111562      -0.030031
987      3.108409      -0.033183
988      3.109312      -0.032281
989      3.110212      -0.031380
990      3.111111      -0.030482
991      3.112008      -0.029585
992      3.112903      -0.028689
993      3.113797      -0.027796
994      3.114688      -0.026905
995      3.115578      -0.026015
996      3.112450      -0.029143
997      3.113340      -0.028253
998      3.114228      -0.027364
999      3.115115      -0.026478
1000      3.116000      -0.025593
1001      3.112887      -0.028706
1002      3.113772      -0.027820
1003      3.110668      -0.030925
1004      3.111554      -0.030039
1005      3.112438      -0.029155
1006      3.113320      -0.028273
1007      3.114201      -0.027392
1008      3.115079      -0.026513
1009      3.115956      -0.025636
1010      3.116832      -0.024761
1011      3.117705      -0.023887
1012      3.118577      -0.023016
1013      3.119447      -0.022145
1014      3.120316      -0.021277
1015      3.121182      -0.020410
1016      3.122047      -0.019545
1017      3.122911      -0.018682
1018      3.119843      -0.021750
1019      3.120707      -0.020886
1020      3.121569      -0.020024
1021      3.122429      -0.019164
1022      3.123288      -0.018305
1023      3.124145      -0.017448
1024      3.125000      -0.016593
1025      3.125854      -0.015739
1026      3.126706      -0.014887
1027      3.127556      -0.014037
1028      3.128405      -0.013188
1029      3.129252      -0.012341
1030      3.130097      -0.011496
1031      3.127061      -0.014532
1032      3.127907      -0.013686
1033      3.128751      -0.012841
1034      3.129594      -0.011999
1035      3.126570      -0.015023
1036      3.127413      -0.014180
1037      3.124397      -0.017195
1038      3.125241      -0.016352
1039      3.126083      -0.015510
1040      3.126923      -0.014670
1041      3.127762      -0.013831
1042      3.128599      -0.012994
1043      3.129434      -0.012158
1044      3.130268      -0.011324
1045      3.131100      -0.010492
1046      3.128107      -0.013486
1047      3.128940      -0.012653
1048      3.129771      -0.011822
1049      3.130601      -0.010992
1050      3.131429      -0.010164
1051      3.128449      -0.013144
